Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7929212,SA_0000001445,COUNTRY,ARG,YEAR,AMR,Americas,SEX,SEX_BTSX,2004,,,,,,,4.2,4.2,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2812081,SA_0000001445,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2004,,,,,,,4.2,4.2,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5351931,SA_0000001445,COUNTRY,AND,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,3.3,3.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3653089,SA_0000001445,COUNTRY,ZMB,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,18.8,18.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8617431,SA_0000001445,COUNTRY,HTI,YEAR,AMR,Americas,,,2002,,,,,,,12.09,12.09,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1564327,SA_0000001445,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2004,,,,,,,6.1,6.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1640577,SA_0000001445,COUNTRY,KGZ,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,2.9,2.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4165930,SA_0000001445,COUNTRY,PNG,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2004,,,,,,,16.9,16.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5049944,SA_0000001445,COUNTRY,TON,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2004,,,,,,,9.4,9.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7410588,SA_0000001445,COUNTRY,AUS,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2004,,,,,,,4.6,4.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4399883,SA_0000001445,COUNTRY,ETH,YEAR,AFR,Africa,,,2002,,,,,,,12.36,12.36,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1608878,SA_0000001445,COUNTRY,VCT,YEAR,AMR,Americas,SEX,SEX_MLE,2004,,,,,,,6.6,6.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2265167,SA_0000001445,COUNTRY,LBR,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,8.0,8.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7467713,SA_0000001445,COUNTRY,VUT,YEAR,WPR,Western Pacific,,,2002,,,,,,,11.82,11.82,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
5976365,SA_0000001445,COUNTRY,LVA,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,7.0,7.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6077742,SA_0000001445,COUNTRY,ALB,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,5.6,5.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3298785,SA_0000001445,COUNTRY,CAN,YEAR,AMR,Americas,SEX,SEX_MLE,2004,,,,,,,4.4,4.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4948646,SA_0000001445,COUNTRY,GNQ,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,33.7,33.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5244338,SA_0000001445,COUNTRY,DZA,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,1.3,1.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4715678,SA_0000001445,COUNTRY,DNK,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,4.4,4.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
673011,SA_0000001445,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,,2002,,,,,,,3.36,3.36,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9141866,SA_0000001445,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2004,,,,,,,1.7,1.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7220846,SA_0000001445,COUNTRY,ECU,YEAR,AMR,Americas,,,2002,,,,,,,2.01,2.01,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
403539,SA_0000001445,COUNTRY,TJK,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,2.7,2.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7132982,SA_0000001445,COUNTRY,MLT,YEAR,EUR,Europe,,,2002,,,,,,,1.82,1.82,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
10118114,SA_0000001445,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,,,2002,,,,,,,4.55,4.55,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1962008,SA_0000001445,COUNTRY,NER,YEAR,AFR,Africa,,,2002,,,,,,,33.43,33.43,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
8667147,SA_0000001445,COUNTRY,ZMB,YEAR,AFR,Africa,,,2002,,,,,,,16.14,16.14,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
8875957,SA_0000001445,COUNTRY,SLV,YEAR,AMR,Americas,SEX,SEX_MLE,2004,,,,,,,3.2,3.2,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1791745,SA_0000001445,COUNTRY,GEO,YEAR,EUR,Europe,,,2002,,,,,,,5.83,5.83,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
5197093,SA_0000001445,COUNTRY,GUY,YEAR,AMR,Americas,SEX,SEX_FMLE,2004,,,,,,,3.8,3.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4362374,SA_0000001445,COUNTRY,ZMB,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,12.6,12.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8907624,SA_0000001445,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2004,,,,,,,1,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7474312,SA_0000001445,COUNTRY,BIH,YEAR,EUR,Europe,,,2002,,,,,,,10.88,10.88,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1332168,SA_0000001445,COUNTRY,CPV,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,12.6,12.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7972365,SA_0000001445,COUNTRY,CMR,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,64.9,64.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
953523,SA_0000001445,COUNTRY,MHL,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2004,,,,,,,9.1,9.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1263378,SA_0000001445,COUNTRY,LAO,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2004,,,,,,,14.4,14.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6279171,SA_0000001445,COUNTRY,DNK,YEAR,EUR,Europe,,,2002,,,,,,,2.82,2.82,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6449950,SA_0000001445,COUNTRY,ME1,YEAR,,,,,2002,,,,,,,6.80,6.8,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2421410,SA_0000001445,COUNTRY,SEN,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,37.1,37.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
884170,SA_0000001445,COUNTRY,GAB,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,8,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1288194,SA_0000001445,COUNTRY,DEU,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,2.3,2.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5384098,SA_0000001445,COUNTRY,ESP,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,3.1,3.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6317390,SA_0000001445,COUNTRY,FSM,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2004,,,,,,,10.0,10.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6810842,SA_0000001445,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,,,2002,,,,,,,5.91,5.91,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7619768,SA_0000001445,COUNTRY,BEN,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,28.2,28.2,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8099315,SA_0000001445,COUNTRY,UZB,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,2.3,2.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2673652,SA_0000001445,COUNTRY,KEN,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,8.7,8.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5908193,SA_0000001445,COUNTRY,SMR,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,3,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9332145,SA_0000001445,COUNTRY,MDG,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,9.7,9.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8080464,SA_0000001445,COUNTRY,COD,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,44.8,44.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2183725,SA_0000001445,COUNTRY,PRK,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2004,,,,,,,8.9,8.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7151357,SA_0000001445,COUNTRY,ISR,YEAR,EUR,Europe,,,2002,,,,,,,2.73,2.73,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
5592596,SA_0000001445,COUNTRY,PAN,YEAR,AMR,Americas,SEX,SEX_BTSX,2004,,,,,,,2.5,2.5,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3488994,SA_0000001445,COUNTRY,SLB,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2004,,,,,,,6.4,6.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7069809,SA_0000001445,COUNTRY,SUR,YEAR,AMR,Americas,SEX,SEX_FMLE,2004,,,,,,,5.1,5.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5548614,SA_0000001445,COUNTRY,COG,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,14.1,14.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7265656,SA_0000001445,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2004,,,,,,,5.4,5.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5782801,SA_0000001445,COUNTRY,TUV,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2004,,,,,,,8.8,8.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2012893,SA_0000001445,COUNTRY,CMR,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,22.6,22.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6166179,SA_0000001445,COUNTRY,PNG,YEAR,WPR,Western Pacific,,,2002,,,,,,,14.37,14.37,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9725384,SA_0000001445,COUNTRY,ISR,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,2.4,2.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3115735,SA_0000001445,COUNTRY,HUN,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,5.8,5.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7265661,SA_0000001445,COUNTRY,CHL,YEAR,AMR,Americas,SEX,SEX_MLE,2004,,,,,,,6.4,6.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9459091,SA_0000001445,COUNTRY,NLD,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,1.5,1.5,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5497936,SA_0000001445,COUNTRY,NOR,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,2.0,2.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
213681,SA_0000001445,COUNTRY,ITA,YEAR,EUR,Europe,,,2002,,,,,,,8.90,8.9,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6052822,SA_0000001445,COUNTRY,COG,YEAR,AFR,Africa,,,2002,,,,,,,24.44,24.44,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4615642,SA_0000001445,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2004,,,,,,,42.8,42.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5554896,SA_0000001445,COUNTRY,GAB,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,4.3,4.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1943783,SA_0000001445,COUNTRY,AUT,YEAR,EUR,Europe,,,2002,,,,,,,5.13,5.13,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3932428,SA_0000001445,COUNTRY,ROU,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,7,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6330388,SA_0000001445,COUNTRY,SGP,YEAR,WPR,Western Pacific,,,2002,,,,,,,12.43,12.43,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7543954,SA_0000001445,COUNTRY,HRV,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,5.9,5.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7866510,SA_0000001445,COUNTRY,UKR,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,3.6,3.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3894398,SA_0000001445,COUNTRY,FRA,YEAR,EUR,Europe,,,2002,,,,,,,7.08,7.08,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
8692985,SA_0000001445,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2004,,,,,,,13,13.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5485745,SA_0000001445,COUNTRY,GMB,YEAR,AFR,Africa,,,2002,,,,,,,55.66,55.66,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9097941,SA_0000001445,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2004,,,,,,,11.7,11.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8264368,SA_0000001445,COUNTRY,SLE,YEAR,AFR,Africa,,,2002,,,,,,,24.30,24.3,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2358224,SA_0000001445,COUNTRY,MDA,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,13.5,13.5,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8486032,SA_0000001445,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2004,,,,,,,0.2,0.2,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3103228,SA_0000001445,COUNTRY,MDA,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,5.8,5.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3305768,SA_0000001445,COUNTRY,BDI,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,11.0,11.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
645407,SA_0000001445,COUNTRY,EST,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,6.3,6.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9934846,SA_0000001445,COUNTRY,GNB,YEAR,AFR,Africa,,,2002,,,,,,,20.61,20.61,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6355722,SA_0000001445,COUNTRY,SYC,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,2.9,2.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8605738,SA_0000001445,COUNTRY,AGO,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,9.8,9.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8629894,SA_0000001445,COUNTRY,UKR,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,2.3,2.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1464774,SA_0000001445,COUNTRY,TUV,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2004,,,,,,,14.2,14.2,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8788153,SA_0000001445,COUNTRY,TGO,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,10.0,10.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7556747,SA_0000001445,COUNTRY,KIR,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2004,,,,,,,4.9,4.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5964642,SA_0000001445,COUNTRY,PLW,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2004,,,,,,,6.3,6.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1489777,SA_0000001445,COUNTRY,GHA,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,17.3,17.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4936646,SA_0000001445,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,,2002,,,,,,,1.81,1.81,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
5498215,SA_0000001445,COUNTRY,WSM,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2004,,,,,,,4.0,4.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5706949,SA_0000001445,COUNTRY,MOZ,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,110.3,110.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
802133,SA_0000001445,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2004,,,,,,,1.4,1.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2440977,SA_0000001445,COUNTRY,HTI,YEAR,AMR,Americas,SEX,SEX_FMLE,2004,,,,,,,8.9,8.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2793914,SA_0000001445,COUNTRY,USA,YEAR,AMR,Americas,SEX,SEX_BTSX,2004,,,,,,,3.8,3.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5662712,SA_0000001445,COUNTRY,PRY,YEAR,AMR,Americas,SEX,SEX_FMLE,2004,,,,,,,3.0,3.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1868218,SA_0000001445,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,2.4,2.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3615903,SA_0000001445,COUNTRY,DEU,YEAR,EUR,Europe,,,2002,,,,,,,3.97,3.97,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2070114,SA_0000001445,COUNTRY,VNM,YEAR,WPR,Western Pacific,,,2002,,,,,,,15.64,15.64,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2674128,SA_0000001445,COUNTRY,PER,YEAR,AMR,Americas,,,2002,,,,,,,8.27,8.27,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3141479,SA_0000001445,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2004,,,,,,,11.5,11.5,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4773167,SA_0000001445,COUNTRY,ESP,YEAR,EUR,Europe,,,2002,,,,,,,6.36,6.36,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
10606,SA_0000001445,COUNTRY,UKR,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,5.6,5.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3413714,SA_0000001445,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2004,,,,,,,7.4,7.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
283761,SA_0000001445,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2004,,,,,,,1.9,1.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3755320,SA_0000001445,COUNTRY,TON,YEAR,WPR,Western Pacific,,,2002,,,,,,,10.10,10.1,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2497655,SA_0000001445,COUNTRY,KGZ,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,4.4,4.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2547386,SA_0000001445,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2004,,,,,,,1.8,1.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
